SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-22-2020,Condo/Co-op,1828 Grove St,San Francisco,CA,94117,1280000,2,1,North Panhandle,1394,,1917,10,918,,Sold,,,http://www.redfin.com/CA/San-Francisco/1828-Grove-St-94117/home/1492319,San Francisco MLS,499881,N,Y,37.7750222,-122.4469404
PAST SALE,June-26-2020,Condo/Co-op,1310 Fillmore St #1001,San Francisco,CA,94115,1185000,2,2,Western Addition,1353,,2007,128,876,883,Sold,,,http://www.redfin.com/CA/San-Francisco/1310-Fillmore-St-94115/unit-1001/home/17306824,San Francisco MLS,496201,N,Y,37.7819513,-122.4319769
PAST SALE,June-25-2019,Condo/Co-op,1388 Gough St #1106,San Francisco,CA,94109,1140000,2,2,Van Ness/Civic Center,1290,,1993,495,884,1291,Sold,,,http://www.redfin.com/CA/San-Francisco/1388-Gough-St-94109/unit-1106/home/1419066,San Francisco MLS,483787,N,Y,37.7858964,-122.4244491
PAST SALE,September-22-2020,Condo/Co-op,617 15th Ave,San Francisco,CA,94118,1485000,2,1,Central Richmond,1490,,1917,40,997,300,Sold,,,http://www.redfin.com/CA/San-Francisco/617-15th-Ave-94118/home/1250569,San Francisco MLS,502458,N,Y,37.7763627,-122.4739458
PAST SALE,October-16-2020,Condo/Co-op,6 Ramona Ave,San Francisco,CA,94103,1400000,2,1,Mission Dolores,1430,,1912,16,979,300,Sold,,,http://www.redfin.com/CA/San-Francisco/6-Ramona-Ave-94103/home/12277612,San Francisco MLS,505798,N,Y,37.7677418,-122.4255871
PAST SALE,March-2-2020,Condo/Co-op,650 Parnassus Ave,San Francisco,CA,94122,1500000,2,2,Inner Sunset,1435,,1913,244,1045,183,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Parnassus-Ave-94122/home/1346793,San Francisco MLS,493766,N,Y,37.7628729,-122.4606501
PAST SALE,December-14-2018,Condo/Co-op,1874 Church St,San Francisco,CA,94131,1495000,2,2,Glen Park,1475,,,688,1014,330,Sold,,,http://www.redfin.com/CA/San-Francisco/1874-Church-St-94131/home/12353771,San Francisco MLS,477878,N,Y,37.7403635,-122.4269839
PAST SALE,January-2-2019,Condo/Co-op,1334 11th Ave,San Francisco,CA,94122,1210000,2,1.5,Inner Sunset,1327,,1908,669,912,250,Sold,,,http://www.redfin.com/CA/San-Francisco/1334-11th-Ave-94122/home/1819112,San Francisco MLS,478378,N,Y,37.7632659,-122.4680746
PAST SALE,October-16-2020,Condo/Co-op,738 6th Ave #4,San Francisco,CA,94118,1187000,2,1,Inner Richmond,1345,,1907,16,883,380,Sold,,,http://www.redfin.com/CA/San-Francisco/738-6th-Ave-94118/unit-4/home/11892812,San Francisco MLS,501544,N,Y,37.7747939,-122.463505
PAST SALE,February-15-2019,Condo/Co-op,650 Delancey St #421,San Francisco,CA,94107,1399000,2,2,South Beach,1251,,1996,625,1118,617,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-421/home/12396506,San Francisco MLS,481327,N,Y,37.7827748,-122.3896883
PAST SALE,February-12-2020,Condo/Co-op,401 Harrison St Unit 7A,San Francisco,CA,94105,1475000,2,2,South Beach,1404,,2014,263,1051,1321,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-7A/home/110032493,San Francisco MLS,494878,N,Y,37.7864989,-122.3921487
PAST SALE,September-11-2020,Condo/Co-op,425 1st St #902,San Francisco,CA,94105,1350000,2,2,South Beach,1309,,2008,51,1031,1172,Sold,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-902/home/17305189,San Francisco MLS,497672,N,Y,37.7860625,-122.3921764
PAST SALE,August-4-2020,Condo/Co-op,755 11th Ave,San Francisco,CA,94118,1450000,2,1.25,Inner Richmond,1463,,1914,89,991,300,Sold,,,http://www.redfin.com/CA/San-Francisco/755-11th-Ave-94118/home/12277153,San Francisco MLS,500026,N,Y,37.774075,-122.469481
PAST SALE,June-29-2020,Condo/Co-op,301 Mission St Unit 17A,San Francisco,CA,94105,1485000,2,2,Yerba Buena,1479,,2009,125,1004,1986,Sold,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-17A/home/40138108,San Francisco MLS,498948,N,Y,37.7903824,-122.3961531
PAST SALE,October-20-2020,Condo/Co-op,1409 Lyon St,San Francisco,CA,94115,1425000,2,1.5,Lower Pacific Height,1432,,1900,12,995,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1409-Lyon-St-94115/home/146903941,San Francisco MLS,503928,N,Y,37.7840149,-122.444995
PAST SALE,July-26-2019,Condo/Co-op,800 Innes Ave #4,San Francisco,CA,94124,871000,2,2,Hunters Point,1470,,2004,464,593,472,Sold,,,http://www.redfin.com/CA/San-Francisco/800-Innes-Ave-94124/unit-4/home/22848946,San Francisco MLS,485142,N,Y,37.7312479,-122.3739045
PAST SALE,February-13-2019,Condo/Co-op,50 Jerrold Ave #410,San Francisco,CA,94124,849000,2,2,Hunters Point,1342,,2016,627,633,548,Sold,,,http://www.redfin.com/CA/San-Francisco/50-Jerrold-Ave-94124/unit-410/home/144064403,San Francisco MLS,479195,N,Y,37.7277714,-122.3694505
PAST SALE,October-23-2020,Condo/Co-op,95 26th Ave Unit D,San Francisco,CA,94121,1389000,2,2,Sea Cliff,1400,,1922,9,992,682,Sold,,,http://www.redfin.com/CA/San-Francisco/95-26th-Ave-94121/unit-D/home/1468220,San Francisco MLS,504712,N,Y,37.7878029,-122.486563
PAST SALE,,Condo/Co-op,851 Van Ness Ave #401,San Francisco,CA,94109,1198000,2,2,,,,2002,,,,,,,http://www.redfin.com/CA/San-Francisco/851-Van-Ness-Ave-94109/unit-401/home/2006183,,,N,Y,37.78352,-122.4213559
PAST SALE,September-17-2020,Condo/Co-op,1600 Webster St #302,San Francisco,CA,94115,1455000,2,2,Lower Pacific Height,1315,,2005,45,1106,561,Sold,,,http://www.redfin.com/CA/San-Francisco/1600-Webster-St-94115/unit-302/home/872624,San Francisco MLS,503266,N,Y,37.7856803,-122.4309435
PAST SALE,,Condo/Co-op,2489 Harrison St,San Francisco,CA,94110,1450000,2,2,,1365,,1900,,1062,,,,,http://www.redfin.com/CA/San-Francisco/2489-Harrison-St-94110/home/729927,,,N,Y,37.7576405,-122.4120616
PAST SALE,July-27-2020,Condo/Co-op,2600 18th St #7,San Francisco,CA,94110,1299000,2,2,Inner Mission,1304,,1999,97,996,573,Sold,,,http://www.redfin.com/CA/San-Francisco/2600-18th-St-94110/unit-7/home/1648643,San Francisco MLS,500082,N,Y,37.762136,-122.4084792
PAST SALE,November-19-2019,Condo/Co-op,179 27th St,San Francisco,CA,94110,1450000,2,1,Noe Valley,1385,,1890,348,1047,218,Sold,,,http://www.redfin.com/CA/San-Francisco/179-27th-St-94110/home/17491243,San Francisco MLS,489155,N,Y,37.74683,-122.424051
PAST SALE,,Condo/Co-op,106 Grand View Ave Unit A,San Francisco,CA,94131,1055000,2,2,,1452,,1906,,727,,,,,http://www.redfin.com/CA/San-Francisco/106-Grand-View-Ave-94131/unit-A/home/1428969,,,N,Y,37.7562174,-122.4403762
PAST SALE,September-25-2020,Condo/Co-op,1418 18th Ave,San Francisco,CA,94122,1210000,2,1.5,Inner Sunset,1336,,1925,37,906,250,Sold,,,http://www.redfin.com/CA/San-Francisco/1418-18th-Ave-94122/home/12277164,San Francisco MLS,501083,N,Y,37.7613433,-122.4755683
PAST SALE,June-24-2019,Condo/Co-op,346 1st St #309,San Francisco,CA,94105,1500000,2,2,South Beach,1267,,1996,496,1184,665,Sold,,,http://www.redfin.com/CA/San-Francisco/346-1st-St-94105/unit-309/home/724107,San Francisco MLS,484987,N,Y,37.7865404,-122.3940339
PAST SALE,July-30-2020,Condo/Co-op,738 6th Ave #2,San Francisco,CA,94118,1305000,2,1,Inner Richmond,1387,,1907,94,941,290,Sold,,,http://www.redfin.com/CA/San-Francisco/738-6th-Ave-94118/unit-2/home/123641618,San Francisco MLS,499234,N,Y,37.7747939,-122.463505
PAST SALE,October-7-2020,Condo/Co-op,1763-1767 Hayes St,San Francisco,CA,94117,1413500,2,2,North Panhandle,1384,,1908,25,1021,,Sold,,,http://www.redfin.com/CA/San-Francisco/1763-Hayes-St-94117/unit-1767/home/1393152,San Francisco MLS,503839,N,Y,37.7737373,-122.4454267
PAST SALE,January-9-2019,Condo/Co-op,1207 Indiana St #7,San Francisco,CA,94107,975000,2,2,Central Waterfront,1407,,2000,662,693,487,Sold,,,http://www.redfin.com/CA/San-Francisco/1207-Indiana-St-94107/unit-7/home/12397707,San Francisco MLS,478118,N,Y,37.7548203,-122.3904077
PAST SALE,October-16-2020,Condo/Co-op,2002 3rd #117,San Francisco,CA,94107,930000,2,2.5,Central Waterfront,1292,,2002,16,720,655,Sold,,,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-117/home/12397982,San Francisco MLS,505337,N,Y,37.7639884,-122.3891649
PAST SALE,April-8-2019,Condo/Co-op,3879 17th St,San Francisco,CA,94114,1480000,2,1,Eureka Valley/Dolore,1465,,1885,573,1010,475,Sold,,,http://www.redfin.com/CA/San-Francisco/3879-17th-St-94114/home/17305391,San Francisco MLS,482052,N,Y,37.76241,-122.432356
PAST SALE,April-9-2019,Condo/Co-op,388 Dolores St,San Francisco,CA,94110,1410000,2,2,Mission Dolores,1300,,1900,572,1085,375,Sold,,,http://www.redfin.com/CA/San-Francisco/388-Dolores-St-94110/home/101606976,San Francisco MLS,481776,N,Y,37.7632594,-122.4266388
PAST SALE,April-19-2019,Condo/Co-op,260 King St #505,San Francisco,CA,94107,1360000,2,2,Mission Bay,1488,,2004,562,914,997,Sold,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-505/home/8191004,San Francisco MLS,481543,N,Y,37.7776422,-122.3934181
PAST SALE,September-26-2019,Condo/Co-op,1388 Gough #805,San Francisco,CA,94109,1362000,2,2,Van Ness/Civic Center,1285,,1993,402,1060,1325,Sold,,,http://www.redfin.com/CA/San-Francisco/1388-Gough-St-94109/unit-805/home/573026,San Francisco MLS,486959,N,Y,37.7858964,-122.4244491
PAST SALE,July-8-2019,Condo/Co-op,38 Bryant #406,San Francisco,CA,94105,1250000,2,2.5,South Beach,1419,,,482,881,731,Sold,,,http://www.redfin.com/CA/San-Francisco/38-Bryant-St-94105/unit-406/home/724767,San Francisco MLS,481357,N,Y,37.7873678,-122.3887949
PAST SALE,,Condo/Co-op,300 Beale St #404,San Francisco,CA,94105,1350000,,,,,,1937,,,,,,,http://www.redfin.com/CA/San-Francisco/300-Beale-St-94105/unit-404/home/12395845,,,N,Y,37.7881394,-122.3925795
PAST SALE,November-26-2018,Condo/Co-op,850 Powell St #501,San Francisco,CA,94109,1275000,2,1.5,Nob Hill,1460,,1923,706,873,1273,Sold,,,http://www.redfin.com/CA/San-Francisco/850-Powell-St-94108/unit-501/home/1722725,San Francisco MLS,476982,N,Y,37.7928577,-122.40894
PAST SALE,April-18-2019,Condo/Co-op,435 China Basin St #326,San Francisco,CA,94158,1463000,2,2,Mission Bay,1342,,2012,563,1090,807,Sold,,,http://www.redfin.com/CA/San-Francisco/435-China-Basin-St-94158/unit-326/home/40629293,San Francisco MLS,483874,N,Y,37.7715936,-122.3885893
PAST SALE,,Condo/Co-op,380 10th St #22,San Francisco,CA,94103,1300000,2,2,,,,2004,,,,,,,http://www.redfin.com/CA/San-Francisco/380-10th-St-94103/unit-22/home/1844308,,,N,Y,37.7716538,-122.411809
PAST SALE,June-28-2019,Condo/Co-op,786 Minna St #5,San Francisco,CA,94103,1200000,2,2,South of Market,1402,,1999,492,856,487,Sold,,,http://www.redfin.com/CA/San-Francisco/786-Minna-94103/unit-5/home/12395753,San Francisco MLS,484415,N,Y,37.7762227,-122.4139072
PAST SALE,October-23-2020,Condo/Co-op,142 Russ St #1,San Francisco,CA,94103,1115000,2,2,South of Market,1352,,1999,9,825,489,Sold,,,http://www.redfin.com/CA/San-Francisco/142-Russ-St-94103/unit-1/home/12395781,San Francisco MLS,506625,N,Y,37.7781533,-122.4078088
PAST SALE,August-25-2020,Condo/Co-op,660 Natoma St #4,San Francisco,CA,94103,1168000,2,2.5,South of Market,1290,,2008,68,905,385,Sold,,,http://www.redfin.com/CA/San-Francisco/660-Natoma-St-94103/unit-4/home/21966307,San Francisco MLS,499609,N,Y,37.7774519,-122.4114292
PAST SALE,November-25-2019,Condo/Co-op,57 Prospect Ave,San Francisco,CA,94110,1410000,2,3,Bernal Heights,1424,,,342,990,488,Sold,,,http://www.redfin.com/CA/San-Francisco/57-Prospect-Ave-94110/home/1543535,San Francisco MLS,490808,N,Y,37.7438914,-122.4181742
PAST SALE,November-27-2018,Condo/Co-op,1454 California St #3,San Francisco,CA,94109,1371454,2,1.5,Nob Hill,1264,,1909,705,1085,400,Sold,,,http://www.redfin.com/CA/San-Francisco/1454-California-St-94109/unit-3/home/550525,San Francisco MLS,477792,N,Y,37.7911713,-122.4183642
PAST SALE,January-25-2019,Condo/Co-op,1657 Washington St,San Francisco,CA,94109-3111,1400000,2,2,Nob Hill,1400,,1908,646,1000,404,Sold,,,http://www.redfin.com/CA/San-Francisco/1657-Washington-St-94109/home/25705611,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40841530,N,Y,37.7931788,-122.4204833
PAST SALE,November-15-2019,Condo/Co-op,41 Federal St #21,San Francisco,CA,94107,1465000,2,2,South Beach,1350,,2006,352,1085,735,Sold,,,http://www.redfin.com/CA/San-Francisco/41-Federal-St-94107/unit-21/home/17306402,San Francisco MLS,489307,N,Y,37.7836708,-122.3915284
PAST SALE,January-17-2019,Condo/Co-op,1835 Franklin St #1203,San Francisco,CA,94109,1195000,2,2,Pacific Heights,1400,,1965,654,854,1358,Sold,,,http://www.redfin.com/CA/San-Francisco/1835-Franklin-St-94109/unit-1203/home/1617726,San Francisco MLS,479324,N,Y,37.7915644,-122.4246076
PAST SALE,September-15-2020,Condo/Co-op,4710 17th St,San Francisco,CA,94117,1295000,2,1,Parnassus/Ashbury Heights,1302,,1912,47,995,198,Sold,,,http://www.redfin.com/CA/San-Francisco/4710-17th-St-94117/home/1788867,San Francisco MLS,501217,N,Y,37.761922,-122.448057
PAST SALE,,Condo/Co-op,188 Beulah St #2,San Francisco,CA,94117,1260000,1,1,,,,2001,,,,,,,http://www.redfin.com/CA/San-Francisco/188-Beulah-St-94117/unit-2/home/860671,,,N,Y,37.767553,-122.452777
PAST SALE,December-27-2019,Condo/Co-op,4043 23rd St,San Francisco,CA,94114,1195000,2,1,Noe Valley,1353,,1906,310,883,370,Sold,,,http://www.redfin.com/CA/San-Francisco/4043-23rd-St-94114/home/169401652,San Francisco MLS,491343,N,Y,37.7527934,-122.4329447
PAST SALE,October-29-2019,Condo/Co-op,54 Cook St,San Francisco,CA,94118,1425000,2,2,Jordan Park/Laurel Heights,1345,,1900,369,1059,,Sold,,,http://www.redfin.com/CA/San-Francisco/54-Cook-St-94118/home/1323714,San Francisco MLS,489268,N,Y,37.7828146,-122.4520208
PAST SALE,January-8-2020,Condo/Co-op,1156 Church St,San Francisco,CA,94114,1205000,2,1,Noe Valley,1314,,1908,298,917,,Sold,,,http://www.redfin.com/CA/San-Francisco/1156-Church-St-94114/home/1767365,San Francisco MLS,491494,N,Y,37.7522816,-122.4277621
PAST SALE,March-29-2019,Condo/Co-op,1042 Minna St #3,San Francisco,CA,94103,1250000,2,2,South of Market,1337,,2006,583,935,412,Sold,,,http://www.redfin.com/CA/San-Francisco/1042-Minna-94103/unit-3/home/12277556,San Francisco MLS,481162,N,Y,37.7734724,-122.4173492
PAST SALE,July-24-2020,Condo/Co-op,56 Moss St #2,San Francisco,CA,94103,1175000,2,2.5,South of Market,1463,,1996,100,803,324,Sold,,,http://www.redfin.com/CA/San-Francisco/56-Moss-St-94103/unit-2/home/1981038,San Francisco MLS,495573,N,Y,37.7776117,-122.4081329
PAST SALE,December-17-2019,Condo/Co-op,109 S Lake Merced Hls Unit 3A,San Francisco,CA,94132,740000,2,2,Lake Shore,1474,,1975,320,502,842,Sold,,,http://www.redfin.com/CA/San-Francisco/109-S-Lake-Merced-Hls-94132/unit-3A/home/1096457,San Francisco MLS,487525,N,Y,37.7100088,-122.4836353
PAST SALE,April-1-2020,Condo/Co-op,718 Long Bridge St #114,San Francisco,CA,94158,1455000,2,2,Mission Bay,1286,,2016,214,1131,1162,Sold,,,http://www.redfin.com/CA/San-Francisco/718-Long-Bridge-St-94158/unit-114/home/109464892,San Francisco MLS,494438,N,Y,37.7714717,-122.3945434
PAST SALE,September-17-2020,Condo/Co-op,325 Berry St #705,San Francisco,CA,94158,1380000,2,2,Mission Bay,1303,,2007,45,1059,778,Sold,,,http://www.redfin.com/CA/San-Francisco/325-Berry-St-94158/unit-705/home/17305746,San Francisco MLS,498993,N,Y,37.7733862,-122.3957566
PAST SALE,November-4-2019,Condo/Co-op,2785 Union St,San Francisco,CA,94123,1300000,2,1,Cow Hollow,1266,,1911,363,1027,202,Sold,,,http://www.redfin.com/CA/San-Francisco/2785-Union-St-94123/home/40628983,San Francisco MLS,491237,N,Y,37.7956864,-122.4451098
PAST SALE,December-12-2018,Condo/Co-op,502 Clayton St,San Francisco,CA,94117,1440000,2,1,Haight Ashbury,1418,,1901,690,1016,315,Sold,,,http://www.redfin.com/CA/San-Francisco/502-Clayton-St-94117/home/17305645,San Francisco MLS,478203,N,Y,37.77062,-122.448474
PAST SALE,October-11-2019,Condo/Co-op,2040 Fell St #5,San Francisco,CA,94117,1300000,2,1,North Panhandle,1391,,1925,387,935,548,Sold,,,http://www.redfin.com/CA/San-Francisco/2040-Fell-St-94117/unit-5/home/598584,San Francisco MLS,489234,N,Y,37.772597,-122.4515866
PAST SALE,July-23-2019,Condo/Co-op,718 15th Ave,San Francisco,CA,94118,1475000,2,1,Central Richmond,1500,,1920,467,983,150,Sold,,,http://www.redfin.com/CA/San-Francisco/718-15th-Ave-94118/home/1765284,San Francisco MLS,485517,N,Y,37.7745383,-122.4733156
PAST SALE,October-5-2020,Condo/Co-op,166 Palm Ave #2,San Francisco,CA,94118,1300000,2,1,Jordan Park/Laurel Heights,1399,,1919,27,929,568,Sold,,,http://www.redfin.com/CA/San-Francisco/166-Palm-Ave-94118/unit-2/home/1319919,San Francisco MLS,504828,N,Y,37.7822453,-122.4574537
PAST SALE,December-13-2019,Condo/Co-op,1800 Turk St #401,San Francisco,CA,94115,1325000,2,2,Anza Vista,1346,,1991,324,984,488,Sold,,,http://www.redfin.com/CA/San-Francisco/1800-Turk-St-94115/unit-401/home/148072745,San Francisco MLS,492588,N,Y,37.779781,-122.439062
PAST SALE,September-23-2020,Condo/Co-op,220 Lombard St #415,San Francisco,CA,94111,1349000,2,2,North Waterfront,1458,,,39,925,1201,Sold,,,http://www.redfin.com/CA/San-Francisco/220-Lombard-St-94111/unit-415/home/1770185,San Francisco MLS,501957,N,Y,37.8042439,-122.4055041
PAST SALE,June-24-2020,Condo/Co-op,1835 Franklin St #1402,San Francisco,CA,94109,1295000,2,2,Pacific Heights,1500,,1965,130,863,1385,Sold,,,http://www.redfin.com/CA/San-Francisco/1835-Franklin-St-94109/unit-1402/home/1898578,San Francisco MLS,493907,N,Y,37.7915644,-122.4246076
PAST SALE,November-29-2018,Condo/Co-op,298 Baden St,San Francisco,CA,94131,630000,2,1,Sunnyside,1375,,1908,703,458,329,Sold,,,http://www.redfin.com/CA/San-Francisco/298-Baden-St-94131/home/69054258,San Francisco MLS,471301,N,Y,37.7322681,-122.4396297
PAST SALE,July-13-2020,Condo/Co-op,1434 15th Ave,San Francisco,CA,94122,1365000,2,1,Inner Sunset,1435,,1928,111,951,350,Sold,,,http://www.redfin.com/CA/San-Francisco/1434-15th-Ave-94122/home/631370,San Francisco MLS,499966,N,Y,37.76124,-122.472332
PAST SALE,May-1-2019,Condo/Co-op,1935 Jones St,San Francisco,CA,94133,1400000,2,1,Russian Hill,1325,,1924,550,1057,715,Sold,,,http://www.redfin.com/CA/San-Francisco/1935-Jones-St-94133/home/160719901,San Francisco MLS,482633,N,Y,37.7992741,-122.4159205
PAST SALE,September-18-2020,Condo/Co-op,212 Prospect Ave,San Francisco,CA,94110,1350000,2,1,Bernal Heights,1358,,1907,44,994,300,Sold,,,http://www.redfin.com/CA/San-Francisco/212-Prospect-Ave-94110/home/761821,San Francisco MLS,506192,N,Y,37.7421159,-122.41988
PAST SALE,July-24-2020,Condo/Co-op,5173 Diamond Heights Blvd #119,SAN FRANCISCO,CA,94131,1200000,2,2,SAN FRANCISCO,1350,,1980,100,889,627,Sold,,,http://www.redfin.com/CA/San-Francisco/5173-Diamond-Heights-Blvd-94131/unit-119/home/841560,MLSListings,ML81794255,N,Y,37.7462036,-122.4399262
PAST SALE,July-19-2019,Condo/Co-op,50 Eastman Pl,San Francisco,CA,94109,1500000,2,2.5,Russian Hill,1441,,1913,471,1041,400,Sold,,,http://www.redfin.com/CA/San-Francisco/50-Eastman-Pl-94109/home/541887,San Francisco MLS,485928,N,Y,37.79889,-122.419977
PAST SALE,November-1-2019,Condo/Co-op,1207 Indiana St #1,San Francisco,CA,94107,1180000,2,2,Central Waterfront,1404,,2000,366,840,572,Sold,,,http://www.redfin.com/CA/San-Francisco/1207-Indiana-St-94107/unit-1/home/1400044,San Francisco MLS,490140,N,Y,37.7548203,-122.3904077
PAST SALE,,Condo/Co-op,1123 Lincoln Way,San Francisco,CA,94122,1350000,2,2,,,,1909,,,,,,,http://www.redfin.com/CA/San-Francisco/1123-Lincoln-Way-94122/home/17306186,,,N,Y,37.765499,-122.470086
PAST SALE,April-28-2020,Condo/Co-op,89 Goethe St #18,DALY CITY,CA,94014,820000,2,2,DALY CITY,1275,,2005,187,643,464,Sold,,,http://www.redfin.com/CA/Daly-City/89-Goethe-St-94014/unit-18/home/2100427,MLSListings,ML81784670,N,Y,37.7081032,-122.458751
PAST SALE,November-4-2019,Condo/Co-op,1737 Sutter St Unit B,San Francisco,CA,94115,1425000,2,2.5,Lower Pacific Height,1500,,1987,363,950,395,Sold,,,http://www.redfin.com/CA/San-Francisco/1737-Sutter-St-94115/unit-B/home/570703,San Francisco MLS,488616,N,Y,37.7864918,-122.4289627
PAST SALE,March-29-2019,Condo/Co-op,1200 Gough St Unit 16 A,San Francisco,CA,94109,1168168,2,2,Lower Pac Hts,1500,,1966,583,779,1094,Sold,,,http://www.redfin.com/CA/San-Francisco/1200-Gough-St-94109/unit-16A/home/1617876,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40852852,N,Y,37.7849434,-122.4242824
PAST SALE,October-31-2019,Condo/Co-op,300 Berry St #1201,San Francisco,CA,94158,1400000,2,2,Mission Bay,1267,1400,2009,367,1105,644,Sold,,,http://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-1201/home/23455521,San Francisco MLS,487210,N,Y,37.7739297,-122.3962408
PAST SALE,December-6-2019,Condo/Co-op,84 Dorland St #2,SAN FRANCISCO,CA,94110,1390000,2,1,SAN FRANCISCO,1375,1625,1915,331,1011,250,Sold,,,http://www.redfin.com/CA/San-Francisco/84-Dorland-St-94110/unit-2/home/711417,MLSListings,ML81772194,N,Y,37.762397,-122.4256197
PAST SALE,June-28-2019,Condo/Co-op,11 High St #201,San Francisco,CA,94114,1160000,2,2,Noe Valley,1388,,1980,492,836,450,Sold,,,http://www.redfin.com/CA/San-Francisco/11-High-St-94114/unit-201/home/1112301,San Francisco MLS,485235,N,Y,37.7488223,-122.4432005
PAST SALE,March-29-2019,Condo/Co-op,925 Corbett Ave #201,San Francisco,CA,94131,1250000,2,2,Twin Peaks,1369,,1978,583,913,816,Sold,,,http://www.redfin.com/CA/San-Francisco/925-Corbett-Ave-94131/unit-201/home/1895220,San Francisco MLS,476644,N,Y,37.7519981,-122.4432275
PAST SALE,,Condo/Co-op,1493 McAllister St,San Francisco,CA,94115,1500000,,,,,,1900,,,,,,,http://www.redfin.com/CA/San-Francisco/1493-McAllister-St-94115/home/1384358,,,N,Y,37.7778293,-122.4364659
PAST SALE,March-13-2019,Condo/Co-op,1673 Page St,San Francisco,CA,94117,1460000,2,1.5,Haight Ashbury,1429,,1901,599,1022,300,Sold,,,http://www.redfin.com/CA/San-Francisco/1673-Page-St-94117/home/40625790,San Francisco MLS,480756,N,Y,37.770645,-122.448281
PAST SALE,July-28-2020,Condo/Co-op,1750 Page St,San Francisco,CA,94117,1475000,2,1,Haight Ashbury,1298,,1900,96,1136,249,Sold,,,http://www.redfin.com/CA/San-Francisco/1750-Page-St-94117/home/2006355,San Francisco MLS,499946,N,Y,37.770901,-122.449686
PAST SALE,May-14-2019,Condo/Co-op,1835 Franklin St #303,San Francisco,CA,94109,1225000,2,2,Pacific Heights,1475,,1965,537,831,1358,Sold,,,http://www.redfin.com/CA/San-Francisco/1835-Franklin-St-94109/unit-303/home/1779814,San Francisco MLS,483900,N,Y,37.7915644,-122.4246076
PAST SALE,October-1-2019,Condo/Co-op,1855 Sacramento #4,San Francisco,CA,94109,1350000,2,1.5,Pacific Heights,1456,,1916,397,927,523,Sold,,,http://www.redfin.com/CA/San-Francisco/1855-Sacramento-St-94109/unit-4/home/570569,San Francisco MLS,488735,N,Y,37.7909112,-122.4233743
PAST SALE,January-24-2020,Condo/Co-op,2001 McAllister #142,San Francisco,CA,94118,1365000,2,2.5,North Panhandle,1383,,2002,282,987,857,Sold,,,http://www.redfin.com/CA/San-Francisco/2001-McAllister-St-94118/unit-142/home/12398682,San Francisco MLS,490470,N,Y,37.7763812,-122.4456902
PAST SALE,July-27-2020,Condo/Co-op,88 King St #411,San Francisco,CA,94107,1395000,2,2,South Beach,1279,,2000,97,1091,1099,Sold,,,http://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-411/home/920134,San Francisco MLS,494630,N,Y,37.7806302,-122.3896249
PAST SALE,August-24-2020,Condo/Co-op,1 Clarence Pl #3,San Francisco,CA,94107,1200000,2,2,South Beach,1308,,1997,69,917,814,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Clarence-Pl-94107/unit-3/home/12396058,San Francisco MLS,497349,N,Y,37.7800644,-122.393173
PAST SALE,November-14-2018,Condo/Co-op,590 6th St #304,San Francisco,CA,94103,1140750,2,2,South of Market,1289,,2001,718,885,738,Sold,,,http://www.redfin.com/CA/San-Francisco/590-6th-St-94103/unit-304/home/12397751,San Francisco MLS,476280,N,Y,37.7747326,-122.4015005
PAST SALE,November-29-2018,Condo/Co-op,128 Morris St #2,San Francisco,CA,94107,1016000,2,2.5,South of Market,1268,,2001,703,801,606,Sold,,,http://www.redfin.com/CA/San-Francisco/128-Morris-St-94107/unit-2/home/856291,San Francisco MLS,477731,N,Y,37.7760435,-122.4017064
PAST SALE,January-3-2020,Condo/Co-op,300 3rd St #606,San Francisco,CA,94107,1142000,2,2,Yerba Buena,1387,,1990,303,823,917,Sold,,,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-606/home/723857,San Francisco MLS,489574,N,Y,37.7831802,-122.3990823
PAST SALE,December-17-2018,Condo/Co-op,690 Market St #1801,San Francisco,CA,94104,1380000,2,2,Financial District,1435,,2007,685,962,2899,Sold,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-1801/home/21967248,San Francisco MLS,475309,N,Y,37.7882479,-122.4032322
